A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||27705.30|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381561||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||27715.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381562||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||27715.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381563||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||27742.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381564||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||27780.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381565||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||27838.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381566||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||27861.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381567||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||27905.29|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381568||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||27965.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381569||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||27965.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381570||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||27965.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381571||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||28003.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381572||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||28033.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381573||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||28080.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381574||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||28108.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381575||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||28140.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381576||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||28150.50|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381577||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||28200.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381578||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||28215.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381579||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||28216.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381580||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||28220.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381581||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||28250.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381582||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||28257.28|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381583||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||28261.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381584||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||28265.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381585||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||28346.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381586||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||28425.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381587||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||28465.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381588||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||28479.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381589||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||28490.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381590||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||28493.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381591||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||28595.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381592||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||28620.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381593||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||28745.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381594||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||28800.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381595||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||28828.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381596||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||28905.29|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381597||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||28921.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381598||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||28943.48|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381599||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||28956.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381600||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||28965.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381601||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||28965.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381602||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||29015.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381603||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||29037.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381604||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||29044.68|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381605||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||29076.32|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381606||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||29090.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381607||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||29104.35|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381608||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||29115.65|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381609||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||29152.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381610||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||29173.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381611||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||29200.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381612||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||29210.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381613||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||29247.72|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381614||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||29270.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381615||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||29300.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381616||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||29318.50|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381617||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||29342.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381618||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||29360.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381619||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||29363.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381620||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||29490.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381621||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||29540.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381622||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||29565.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381623||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||29630.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381624||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||29660.73|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381625||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||29715.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381626||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||29728.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381627||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||29808.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381628||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||29890.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381629||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||29913.80|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381630||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||29938.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381631||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||30050.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381632||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||30058.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381633||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||30090.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381634||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||30103.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381635||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||30175.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381636||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||30187.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381637||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||30215.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381638||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||30350.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381639||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||30465.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381640||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||30475.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650381641||||||||||||||||||||
